,CIK,Company Name,Form Type,Date Filed,File Name,File split,Landing page
4174,54476,KANSAS CITY POWER & LIGHT CO,10-K,20180221,edgar/data/54476/0001143068-18-000015.txt,edgar/data/54476/0001143068-18-000015,https://www.sec.gov/Archives/edgar/data/54476/0001143068-18-000015-index.htm
4176,54507,WESTAR ENERGY INC /KS,10-K,20180221,edgar/data/54507/0000054507-18-000012.txt,edgar/data/54507/0000054507-18-000012,https://www.sec.gov/Archives/edgar/data/54507/0000054507-18-000012-index.htm
4190,5513,Unum Group,10-K,20180221,edgar/data/5513/0000005513-18-000016.txt,edgar/data/5513/0000005513-18-000016,https://www.sec.gov/Archives/edgar/data/5513/0000005513-18-000016-index.htm
4203,60977,LYDALL INC /DE/,10-K,20180221,edgar/data/60977/0001628280-18-001978.txt,edgar/data/60977/0001628280-18-001978,https://www.sec.gov/Archives/edgar/data/60977/0001628280-18-001978-index.htm
4208,6201,American Airlines Group Inc.,10-K,20180221,edgar/data/6201/0000006201-18-000009.txt,edgar/data/6201/0000006201-18-000009,https://www.sec.gov/Archives/edgar/data/6201/0000006201-18-000009-index.htm
4239,66904,MISSISSIPPI POWER CO,10-K,20180221,edgar/data/66904/0000092122-18-000012.txt,edgar/data/66904/0000092122-18-000012,https://www.sec.gov/Archives/edgar/data/66904/0000092122-18-000012-index.htm
4279,708819,MCDERMOTT INTERNATIONAL INC,10-K,20180221,edgar/data/708819/0001564590-18-002549.txt,edgar/data/708819/0001564590-18-002549,https://www.sec.gov/Archives/edgar/data/708819/0001564590-18-002549-index.htm
4347,731288,PACCAR FINANCIAL CORP,10-K,20180221,edgar/data/731288/0001564590-18-002687.txt,edgar/data/731288/0001564590-18-002687,https://www.sec.gov/Archives/edgar/data/731288/0001564590-18-002687-index.htm
4348,732834,"CONTINENTAL RESOURCES, INC",10-K,20180221,edgar/data/732834/0000732834-18-000003.txt,edgar/data/732834/0000732834-18-000003,https://www.sec.gov/Archives/edgar/data/732834/0000732834-18-000003-index.htm
4392,75362,PACCAR INC,10-K,20180221,edgar/data/75362/0001564590-18-002675.txt,edgar/data/75362/0001564590-18-002675,https://www.sec.gov/Archives/edgar/data/75362/0001564590-18-002675-index.htm
4398,76321,PARKER DRILLING CO /DE/,10-K,20180221,edgar/data/76321/0000076321-18-000020.txt,edgar/data/76321/0000076321-18-000020,https://www.sec.gov/Archives/edgar/data/76321/0000076321-18-000020-index.htm
4414,775368,ALLEGHANY CORP /DE,10-K,20180221,edgar/data/775368/0001193125-18-052080.txt,edgar/data/775368/0001193125-18-052080,https://www.sec.gov/Archives/edgar/data/775368/0001193125-18-052080-index.htm
4451,78460,PIEDMONT NATURAL GAS CO INC,10-K,20180221,edgar/data/78460/0001326160-18-000034.txt,edgar/data/78460/0001326160-18-000034,https://www.sec.gov/Archives/edgar/data/78460/0001326160-18-000034-index.htm
4478,793952,HARLEY DAVIDSON INC,10-K,20180221,edgar/data/793952/0000793952-18-000012.txt,edgar/data/793952/0000793952-18-000012,https://www.sec.gov/Archives/edgar/data/793952/0000793952-18-000012-index.htm
4489,798941,FIRST CITIZENS BANCSHARES INC /DE/,10-K,20180221,edgar/data/798941/0000798941-18-000006.txt,edgar/data/798941/0000798941-18-000006,https://www.sec.gov/Archives/edgar/data/798941/0000798941-18-000006-index.htm
4513,81020,"Duke Energy Indiana, LLC",10-K,20180221,edgar/data/81020/0001326160-18-000034.txt,edgar/data/81020/0001326160-18-000034,https://www.sec.gov/Archives/edgar/data/81020/0001326160-18-000034-index.htm
4543,820313,AMPHENOL CORP /DE/,10-K,20180221,edgar/data/820313/0001558370-18-000871.txt,edgar/data/820313/0001558370-18-000871,https://www.sec.gov/Archives/edgar/data/820313/0001558370-18-000871-index.htm
4674,860731,TYLER TECHNOLOGIES INC,10-K,20180221,edgar/data/860731/0000860731-18-000011.txt,edgar/data/860731/0000860731-18-000011,https://www.sec.gov/Archives/edgar/data/860731/0000860731-18-000011-index.htm
4718,88121,SEABOARD CORP /DE/,10-K,20180221,edgar/data/88121/0000088121-18-000012.txt,edgar/data/88121/0000088121-18-000012,https://www.sec.gov/Archives/edgar/data/88121/0000088121-18-000012-index.htm
4720,8818,Avery Dennison Corp,10-K,20180221,edgar/data/8818/0001047469-18-000931.txt,edgar/data/8818/0001047469-18-000931,https://www.sec.gov/Archives/edgar/data/8818/0001047469-18-000931-index.htm
4721,88205,SPX CORP,10-K,20180221,edgar/data/88205/0000088205-18-000002.txt,edgar/data/88205/0000088205-18-000002,https://www.sec.gov/Archives/edgar/data/88205/0000088205-18-000002-index.htm
4730,883980,FIRST DATA CORP,10-K,20180221,edgar/data/883980/0000883980-18-000006.txt,edgar/data/883980/0000883980-18-000006,https://www.sec.gov/Archives/edgar/data/883980/0000883980-18-000006-index.htm
4734,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,20180221,edgar/data/884887/0000884887-18-000017.txt,edgar/data/884887/0000884887-18-000017,https://www.sec.gov/Archives/edgar/data/884887/0000884887-18-000017-index.htm
4795,893538,SM Energy Co,10-K,20180221,edgar/data/893538/0000893538-18-000005.txt,edgar/data/893538/0000893538-18-000005,https://www.sec.gov/Archives/edgar/data/893538/0000893538-18-000005-index.htm
4903,917491,FARO TECHNOLOGIES INC,10-K,20180221,edgar/data/917491/0000917491-18-000007.txt,edgar/data/917491/0000917491-18-000007,https://www.sec.gov/Archives/edgar/data/917491/0000917491-18-000007-index.htm
4917,92122,SOUTHERN CO,10-K,20180221,edgar/data/92122/0000092122-18-000012.txt,edgar/data/92122/0000092122-18-000012,https://www.sec.gov/Archives/edgar/data/92122/0000092122-18-000012-index.htm
4925,92230,BB&T CORP,10-K,20180221,edgar/data/92230/0000092230-18-000021.txt,edgar/data/92230/0000092230-18-000021,https://www.sec.gov/Archives/edgar/data/92230/0000092230-18-000021-index.htm
4933,924901,MACK CALI REALTY CORP,10-K,20180221,edgar/data/924901/0001104659-18-011118.txt,edgar/data/924901/0001104659-18-011118,https://www.sec.gov/Archives/edgar/data/924901/0001104659-18-011118-index.htm
4938,927628,CAPITAL ONE FINANCIAL CORP,10-K,20180221,edgar/data/927628/0000927628-18-000107.txt,edgar/data/927628/0000927628-18-000107,https://www.sec.gov/Archives/edgar/data/927628/0000927628-18-000107-index.htm
4994,949870,BOSTON BEER CO INC,10-K,20180221,edgar/data/949870/0001193125-18-052024.txt,edgar/data/949870/0001193125-18-052024,https://www.sec.gov/Archives/edgar/data/949870/0001193125-18-052024-index.htm
4996,95029,STURM RUGER & CO INC,10-K,20180221,edgar/data/95029/0001174947-18-000243.txt,edgar/data/95029/0001174947-18-000243,https://www.sec.gov/Archives/edgar/data/95029/0001174947-18-000243-index.htm
24,1004036,TANGER PROPERTIES LTD PARTNERSHIP /NC/,10-K,20180222,edgar/data/1004036/0000899715-18-000070.txt,edgar/data/1004036/0000899715-18-000070,https://www.sec.gov/Archives/edgar/data/1004036/0000899715-18-000070-index.htm
51,100517,"United Continental Holdings, Inc.",10-K,20180222,edgar/data/100517/0001193125-18-054235.txt,edgar/data/100517/0001193125-18-054235,https://www.sec.gov/Archives/edgar/data/100517/0001193125-18-054235-index.htm
52,1005284,UNIVERSAL DISPLAY CORP \PA\,10-K,20180222,edgar/data/1005284/0001564590-18-002868.txt,edgar/data/1005284/0001564590-18-002868,https://www.sec.gov/Archives/edgar/data/1005284/0001564590-18-002868-index.htm
78,1013462,ANSYS INC,10-K,20180222,edgar/data/1013462/0001013462-18-000004.txt,edgar/data/1013462/0001013462-18-000004,https://www.sec.gov/Archives/edgar/data/1013462/0001013462-18-000004-index.htm
80,101382,UMB FINANCIAL CORP,10-K,20180222,edgar/data/101382/0001564590-18-002843.txt,edgar/data/101382/0001564590-18-002843,https://www.sec.gov/Archives/edgar/data/101382/0001564590-18-002843-index.htm
88,101778,MARATHON OIL CORP,10-K,20180222,edgar/data/101778/0000101778-18-000026.txt,edgar/data/101778/0000101778-18-000026,https://www.sec.gov/Archives/edgar/data/101778/0000101778-18-000026-index.htm
107,1019849,"PENSKE AUTOMOTIVE GROUP, INC.",10-K,20180222,edgar/data/1019849/0001558370-18-000944.txt,edgar/data/1019849/0001558370-18-000944,https://www.sec.gov/Archives/edgar/data/1019849/0001558370-18-000944-index.htm
122,1021635,OGE ENERGY CORP.,10-K,20180222,edgar/data/1021635/0001021635-18-000015.txt,edgar/data/1021635/0001021635-18-000015,https://www.sec.gov/Archives/edgar/data/1021635/0001021635-18-000015-index.htm
173,1034670,AUTOLIV INC,10-K,20180222,edgar/data/1034670/0001564590-18-002787.txt,edgar/data/1034670/0001564590-18-002787,https://www.sec.gov/Archives/edgar/data/1034670/0001564590-18-002787-index.htm
177,1035688,SELECT MEDICAL CORP,10-K,20180222,edgar/data/1035688/0001628280-18-002017.txt,edgar/data/1035688/0001628280-18-002017,https://www.sec.gov/Archives/edgar/data/1035688/0001628280-18-002017-index.htm
180,1035983,COMFORT SYSTEMS USA INC,10-K,20180222,edgar/data/1035983/0001558370-18-000936.txt,edgar/data/1035983/0001558370-18-000936,https://www.sec.gov/Archives/edgar/data/1035983/0001558370-18-000936-index.htm
183,1037868,AMETEK INC/,10-K,20180222,edgar/data/1037868/0001193125-18-053631.txt,edgar/data/1037868/0001193125-18-053631,https://www.sec.gov/Archives/edgar/data/1037868/0001193125-18-053631-index.htm
196,1039101,"L3 TECHNOLOGIES, INC.",10-K,20180222,edgar/data/1039101/0001140361-18-009565.txt,edgar/data/1039101/0001140361-18-009565,https://www.sec.gov/Archives/edgar/data/1039101/0001140361-18-009565-index.htm
201,1041061,YUM BRANDS INC,10-K,20180222,edgar/data/1041061/0001041061-18-000013.txt,edgar/data/1041061/0001041061-18-000013,https://www.sec.gov/Archives/edgar/data/1041061/0001041061-18-000013-index.htm
209,1042773,CENTERPOINT ENERGY RESOURCES CORP,10-K,20180222,edgar/data/1042773/0001042773-18-000004.txt,edgar/data/1042773/0001042773-18-000004,https://www.sec.gov/Archives/edgar/data/1042773/0001042773-18-000004-index.htm
213,1045309,W R GRACE & CO,10-K,20180222,edgar/data/1045309/0001045309-18-000014.txt,edgar/data/1045309/0001045309-18-000014,https://www.sec.gov/Archives/edgar/data/1045309/0001045309-18-000014-index.htm
255,1050797,COLUMBIA SPORTSWEAR CO,10-K,20180222,edgar/data/1050797/0001050797-18-000004.txt,edgar/data/1050797/0001050797-18-000004,https://www.sec.gov/Archives/edgar/data/1050797/0001050797-18-000004-index.htm
261,1053059,ESSEX PORTFOLIO LP,10-K,20180222,edgar/data/1053059/0000920522-18-000011.txt,edgar/data/1053059/0000920522-18-000011,https://www.sec.gov/Archives/edgar/data/1053059/0000920522-18-000011-index.htm
274,1054721,BSQUARE CORP /WA,10-K,20180222,edgar/data/1054721/0001564590-18-002910.txt,edgar/data/1054721/0001564590-18-002910,https://www.sec.gov/Archives/edgar/data/1054721/0001564590-18-002910-index.htm
278,105634,EMCOR GROUP INC,10-K,20180222,edgar/data/105634/0000105634-18-000045.txt,edgar/data/105634/0000105634-18-000045,https://www.sec.gov/Archives/edgar/data/105634/0000105634-18-000045-index.htm
288,1057877,IDACORP INC,10-K,20180222,edgar/data/1057877/0001057877-18-000027.txt,edgar/data/1057877/0001057877-18-000027,https://www.sec.gov/Archives/edgar/data/1057877/0001057877-18-000027-index.htm
293,1059262,SP Plus Corp,10-K,20180222,edgar/data/1059262/0001059262-18-000008.txt,edgar/data/1059262/0001059262-18-000008,https://www.sec.gov/Archives/edgar/data/1059262/0001059262-18-000008-index.htm
309,1065332,NIC INC,10-K,20180222,edgar/data/1065332/0001065332-18-000003.txt,edgar/data/1065332/0001065332-18-000003,https://www.sec.gov/Archives/edgar/data/1065332/0001065332-18-000003-index.htm
350,1070336,ACHILLION PHARMACEUTICALS INC,10-K,20180222,edgar/data/1070336/0001193125-18-052951.txt,edgar/data/1070336/0001193125-18-052951,https://www.sec.gov/Archives/edgar/data/1070336/0001193125-18-052951-index.htm
353,1070985,"CoreCivic, Inc.",10-K,20180222,edgar/data/1070985/0001564590-18-002898.txt,edgar/data/1070985/0001564590-18-002898,https://www.sec.gov/Archives/edgar/data/1070985/0001564590-18-002898-index.htm
357,107263,WILLIAMS COMPANIES INC,10-K,20180222,edgar/data/107263/0000107263-18-000006.txt,edgar/data/107263/0000107263-18-000006,https://www.sec.gov/Archives/edgar/data/107263/0000107263-18-000006-index.htm
422,1094831,"BGC Partners, Inc.",10-K,20180222,edgar/data/1094831/0001564590-18-002896.txt,edgar/data/1094831/0001564590-18-002896,https://www.sec.gov/Archives/edgar/data/1094831/0001564590-18-002896-index.htm
429,1095996,WILLIAM LYON HOMES,10-K,20180222,edgar/data/1095996/0001628280-18-002079.txt,edgar/data/1095996/0001628280-18-002079,https://www.sec.gov/Archives/edgar/data/1095996/0001628280-18-002079-index.htm
458,110019,NORTHWEST PIPELINE LLC,10-K,20180222,edgar/data/110019/0000110019-18-000003.txt,edgar/data/110019/0000110019-18-000003,https://www.sec.gov/Archives/edgar/data/110019/0000110019-18-000003-index.htm
478,1105705,TIME WARNER INC.,10-K,20180222,edgar/data/1105705/0001193125-18-053619.txt,edgar/data/1105705/0001193125-18-053619,https://www.sec.gov/Archives/edgar/data/1105705/0001193125-18-053619-index.htm
502,1111335,VISTEON CORP,10-K,20180222,edgar/data/1111335/0001111335-18-000004.txt,edgar/data/1111335/0001111335-18-000004,https://www.sec.gov/Archives/edgar/data/1111335/0001111335-18-000004-index.htm
539,1114483,Integer Holdings Corp,10-K,20180222,edgar/data/1114483/0001114483-18-000009.txt,edgar/data/1114483/0001114483-18-000009,https://www.sec.gov/Archives/edgar/data/1114483/0001114483-18-000009-index.htm
542,1115222,DUN & BRADSTREET CORP/NW,10-K,20180222,edgar/data/1115222/0001115222-18-000004.txt,edgar/data/1115222/0001115222-18-000004,https://www.sec.gov/Archives/edgar/data/1115222/0001115222-18-000004-index.htm
561,1124140,EXACT SCIENCES CORP,10-K,20180222,edgar/data/1124140/0001558370-18-000941.txt,edgar/data/1124140/0001558370-18-000941,https://www.sec.gov/Archives/edgar/data/1124140/0001558370-18-000941-index.htm
576,1130310,CENTERPOINT ENERGY INC,10-K,20180222,edgar/data/1130310/0001130310-18-000003.txt,edgar/data/1130310/0001130310-18-000003,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-18-000003-index.htm
614,1135185,ATLAS AIR WORLDWIDE HOLDINGS INC,10-K,20180222,edgar/data/1135185/0001564590-18-002824.txt,edgar/data/1135185/0001564590-18-002824,https://www.sec.gov/Archives/edgar/data/1135185/0001564590-18-002824-index.htm
633,1136893,"Fidelity National Information Services, Inc.",10-K,20180222,edgar/data/1136893/0001136893-18-000011.txt,edgar/data/1136893/0001136893-18-000011,https://www.sec.gov/Archives/edgar/data/1136893/0001136893-18-000011-index.htm
649,1145057,"FORESCOUT TECHNOLOGIES, INC",10-K,20180222,edgar/data/1145057/0001145057-18-000008.txt,edgar/data/1145057/0001145057-18-000008,https://www.sec.gov/Archives/edgar/data/1145057/0001145057-18-000008-index.htm
650,1145197,INSULET CORP,10-K,20180222,edgar/data/1145197/0001145197-18-000004.txt,edgar/data/1145197/0001145197-18-000004,https://www.sec.gov/Archives/edgar/data/1145197/0001145197-18-000004-index.htm
677,1164727,NEWMONT MINING CORP /DE/,10-K,20180222,edgar/data/1164727/0001558370-18-000894.txt,edgar/data/1164727/0001558370-18-000894,https://www.sec.gov/Archives/edgar/data/1164727/0001558370-18-000894-index.htm
739,1177702,SAIA INC,10-K,20180222,edgar/data/1177702/0001564590-18-002882.txt,edgar/data/1177702/0001564590-18-002882,https://www.sec.gov/Archives/edgar/data/1177702/0001564590-18-002882-index.htm
747,1180262,HERBALIFE LTD.,10-K,20180222,edgar/data/1180262/0001564590-18-002880.txt,edgar/data/1180262/0001564590-18-002880,https://www.sec.gov/Archives/edgar/data/1180262/0001564590-18-002880-index.htm
1001,1237746,"Endurance International Group Holdings, Inc.",10-K,20180222,edgar/data/1237746/0001628280-18-002065.txt,edgar/data/1237746/0001628280-18-002065,https://www.sec.gov/Archives/edgar/data/1237746/0001628280-18-002065-index.htm
1003,1237831,GLOBUS MEDICAL INC,10-K,20180222,edgar/data/1237831/0001237831-18-000012.txt,edgar/data/1237831/0001237831-18-000012,https://www.sec.gov/Archives/edgar/data/1237831/0001237831-18-000012-index.htm
1042,1255474,WHITING PETROLEUM CORP,10-K,20180222,edgar/data/1255474/0001255474-18-000008.txt,edgar/data/1255474/0001255474-18-000008,https://www.sec.gov/Archives/edgar/data/1255474/0001255474-18-000008-index.htm
1083,1267395,ASPEN INSURANCE HOLDINGS LTD,10-K,20180222,edgar/data/1267395/0001267395-18-000024.txt,edgar/data/1267395/0001267395-18-000024,https://www.sec.gov/Archives/edgar/data/1267395/0001267395-18-000024-index.htm
1130,1280784,"Hercules Capital, Inc.",10-K,20180222,edgar/data/1280784/0001564590-18-002885.txt,edgar/data/1280784/0001564590-18-002885,https://www.sec.gov/Archives/edgar/data/1280784/0001564590-18-002885-index.htm
1307,1320414,SELECT MEDICAL HOLDINGS CORP,10-K,20180222,edgar/data/1320414/0001628280-18-002017.txt,edgar/data/1320414/0001628280-18-002017,https://www.sec.gov/Archives/edgar/data/1320414/0001628280-18-002017-index.htm
1319,1324404,"CF Industries Holdings, Inc.",10-K,20180222,edgar/data/1324404/0001324404-18-000006.txt,edgar/data/1324404/0001324404-18-000006,https://www.sec.gov/Archives/edgar/data/1324404/0001324404-18-000006-index.htm
1322,1325702,MAGNACHIP SEMICONDUCTOR Corp,10-K,20180222,edgar/data/1325702/0001193125-18-054078.txt,edgar/data/1325702/0001193125-18-054078,https://www.sec.gov/Archives/edgar/data/1325702/0001193125-18-054078-index.htm
1338,1328143,Adamas Pharmaceuticals Inc,10-K,20180222,edgar/data/1328143/0001628280-18-002045.txt,edgar/data/1328143/0001628280-18-002045,https://www.sec.gov/Archives/edgar/data/1328143/0001628280-18-002045-index.htm
1365,1332349,Brookdale Senior Living Inc.,10-K,20180222,edgar/data/1332349/0001332349-18-000033.txt,edgar/data/1332349/0001332349-18-000033,https://www.sec.gov/Archives/edgar/data/1332349/0001332349-18-000033-index.htm
1412,1339605,"H&E Equipment Services, Inc.",10-K,20180222,edgar/data/1339605/0001564590-18-002870.txt,edgar/data/1339605/0001564590-18-002870,https://www.sec.gov/Archives/edgar/data/1339605/0001564590-18-002870-index.htm
1454,1349436,SANDRIDGE ENERGY INC,10-K,20180222,edgar/data/1349436/0001349436-18-000008.txt,edgar/data/1349436/0001349436-18-000008,https://www.sec.gov/Archives/edgar/data/1349436/0001349436-18-000008-index.htm
1544,1365135,Western Union CO,10-K,20180222,edgar/data/1365135/0001365135-18-000013.txt,edgar/data/1365135/0001365135-18-000013,https://www.sec.gov/Archives/edgar/data/1365135/0001365135-18-000013-index.htm
1554,1367064,"Archrock Partners, L.P.",10-K,20180222,edgar/data/1367064/0001367064-18-000006.txt,edgar/data/1367064/0001367064-18-000006,https://www.sec.gov/Archives/edgar/data/1367064/0001367064-18-000006-index.htm
1584,1374310,"Cboe Global Markets, Inc.",10-K,20180222,edgar/data/1374310/0001558370-18-000953.txt,edgar/data/1374310/0001558370-18-000953,https://www.sec.gov/Archives/edgar/data/1374310/0001558370-18-000953-index.htm
1585,1374684,"MULESOFT, INC",10-K,20180222,edgar/data/1374684/0001374684-18-000006.txt,edgar/data/1374684/0001374684-18-000006,https://www.sec.gov/Archives/edgar/data/1374684/0001374684-18-000006-index.htm
1610,1379895,DYNEGY INC.,10-K,20180222,edgar/data/1379895/0001379895-18-000003.txt,edgar/data/1379895/0001379895-18-000003,https://www.sec.gov/Archives/edgar/data/1379895/0001379895-18-000003-index.htm
1624,1382821,Redfin Corp,10-K,20180222,edgar/data/1382821/0001382821-18-000008.txt,edgar/data/1382821/0001382821-18-000008,https://www.sec.gov/Archives/edgar/data/1382821/0001382821-18-000008-index.htm
1661,1389050,"Archrock, Inc.",10-K,20180222,edgar/data/1389050/0001389050-18-000006.txt,edgar/data/1389050/0001389050-18-000006,https://www.sec.gov/Archives/edgar/data/1389050/0001389050-18-000006-index.htm
1743,1405495,"InterDigital, Inc.",10-K,20180222,edgar/data/1405495/0001405495-18-000015.txt,edgar/data/1405495/0001405495-18-000015,https://www.sec.gov/Archives/edgar/data/1405495/0001405495-18-000015-index.htm
1749,1407623,RETAIL OPPORTUNITY INVESTMENTS CORP,10-K,20180222,edgar/data/1407623/0001628280-18-002028.txt,edgar/data/1407623/0001628280-18-002028,https://www.sec.gov/Archives/edgar/data/1407623/0001628280-18-002028-index.htm
1759,1409970,LendingClub Corp,10-K,20180222,edgar/data/1409970/0001409970-18-000231.txt,edgar/data/1409970/0001409970-18-000231,https://www.sec.gov/Archives/edgar/data/1409970/0001409970-18-000231-index.htm
1810,1415404,EchoStar CORP,10-K,20180222,edgar/data/1415404/0001415404-18-000005.txt,edgar/data/1415404/0001415404-18-000005,https://www.sec.gov/Archives/edgar/data/1415404/0001415404-18-000005-index.htm
1828,1418076,Solar Capital Ltd.,10-K,20180222,edgar/data/1418076/0001193125-18-054158.txt,edgar/data/1418076/0001193125-18-054158,https://www.sec.gov/Archives/edgar/data/1418076/0001193125-18-054158-index.htm
1830,1418121,"Apple Hospitality REIT, Inc.",10-K,20180222,edgar/data/1418121/0001185185-18-000290.txt,edgar/data/1418121/0001185185-18-000290,https://www.sec.gov/Archives/edgar/data/1418121/0001185185-18-000290-index.htm
1835,1418819,Iridium Communications Inc.,10-K,20180222,edgar/data/1418819/0001418819-18-000005.txt,edgar/data/1418819/0001418819-18-000005,https://www.sec.gov/Archives/edgar/data/1418819/0001418819-18-000005-index.htm
1886,1430592,"Financial Engines, Inc.",10-K,20180222,edgar/data/1430592/0001564590-18-002889.txt,edgar/data/1430592/0001564590-18-002889,https://www.sec.gov/Archives/edgar/data/1430592/0001564590-18-002889-index.htm
1924,1438231,Digimarc CORP,10-K,20180222,edgar/data/1438231/0001564590-18-002871.txt,edgar/data/1438231/0001564590-18-002871,https://www.sec.gov/Archives/edgar/data/1438231/0001564590-18-002871-index.htm
1945,1444380,NEVRO CORP,10-K,20180222,edgar/data/1444380/0001564590-18-002905.txt,edgar/data/1444380/0001564590-18-002905,https://www.sec.gov/Archives/edgar/data/1444380/0001564590-18-002905-index.htm
1950,1445305,WORKIVA INC,10-K,20180222,edgar/data/1445305/0001445305-18-000054.txt,edgar/data/1445305/0001445305-18-000054,https://www.sec.gov/Archives/edgar/data/1445305/0001445305-18-000054-index.htm
1954,1446847,IRONWOOD PHARMACEUTICALS INC,10-K,20180222,edgar/data/1446847/0001558370-18-000927.txt,edgar/data/1446847/0001558370-18-000927,https://www.sec.gov/Archives/edgar/data/1446847/0001558370-18-000927-index.htm
2020,1462418,Altisource Portfolio Solutions S.A.,10-K,20180222,edgar/data/1462418/0001462418-18-000011.txt,edgar/data/1462418/0001462418-18-000011,https://www.sec.gov/Archives/edgar/data/1462418/0001462418-18-000011-index.htm
2024,1463172,"Zendesk, Inc.",10-K,20180222,edgar/data/1463172/0001628280-18-002076.txt,edgar/data/1463172/0001628280-18-002076,https://www.sec.gov/Archives/edgar/data/1463172/0001628280-18-002076-index.htm
2089,1474098,Pebblebrook Hotel Trust,10-K,20180222,edgar/data/1474098/0001474098-18-000010.txt,edgar/data/1474098/0001474098-18-000010,https://www.sec.gov/Archives/edgar/data/1474098/0001474098-18-000010-index.htm
2148,1483096,WILLIAMS PARTNERS L.P.,10-K,20180222,edgar/data/1483096/0001483096-18-000006.txt,edgar/data/1483096/0001483096-18-000006,https://www.sec.gov/Archives/edgar/data/1483096/0001483096-18-000006-index.htm
2162,1487712,AIR LEASE CORP,10-K,20180222,edgar/data/1487712/0001558370-18-000933.txt,edgar/data/1487712/0001558370-18-000933,https://www.sec.gov/Archives/edgar/data/1487712/0001558370-18-000933-index.htm
2177,1489393,LyondellBasell Industries N.V.,10-K,20180222,edgar/data/1489393/0001193125-18-054181.txt,edgar/data/1489393/0001193125-18-054181,https://www.sec.gov/Archives/edgar/data/1489393/0001193125-18-054181-index.htm
2201,1496048,GGP Inc.,10-K,20180222,edgar/data/1496048/0001496048-18-000009.txt,edgar/data/1496048/0001496048-18-000009,https://www.sec.gov/Archives/edgar/data/1496048/0001496048-18-000009-index.htm
2255,1507385,"VEREIT, Inc.",10-K,20180222,edgar/data/1507385/0001507385-18-000030.txt,edgar/data/1507385/0001507385-18-000030,https://www.sec.gov/Archives/edgar/data/1507385/0001507385-18-000030-index.htm
2272,1508171,Solar Senior Capital Ltd.,10-K,20180222,edgar/data/1508171/0001193125-18-054104.txt,edgar/data/1508171/0001193125-18-054104,https://www.sec.gov/Archives/edgar/data/1508171/0001193125-18-054104-index.htm
2322,1518339,LG&E & KU Energy LLC,10-K,20180222,edgar/data/1518339/0000922224-18-000023.txt,edgar/data/1518339/0000922224-18-000023,https://www.sec.gov/Archives/edgar/data/1518339/0000922224-18-000023-index.htm
2326,1518832,"WPX ENERGY, INC.",10-K,20180222,edgar/data/1518832/0001518832-18-000003.txt,edgar/data/1518832/0001518832-18-000003,https://www.sec.gov/Archives/edgar/data/1518832/0001518832-18-000003-index.htm
2382,1528059,"VEREIT Operating Partnership, L.P.",10-K,20180222,edgar/data/1528059/0001507385-18-000030.txt,edgar/data/1528059/0001507385-18-000030,https://www.sec.gov/Archives/edgar/data/1528059/0001507385-18-000030-index.htm
2409,1533758,Hughes Satellite Systems Corp,10-K,20180222,edgar/data/1533758/0001533758-18-000004.txt,edgar/data/1533758/0001533758-18-000004,https://www.sec.gov/Archives/edgar/data/1533758/0001533758-18-000004-index.htm
2420,1537054,Gogo Inc.,10-K,20180222,edgar/data/1537054/0001193125-18-053979.txt,edgar/data/1537054/0001193125-18-053979,https://www.sec.gov/Archives/edgar/data/1537054/0001193125-18-053979-index.htm
2492,1549346,"Shutterstock, Inc.",10-K,20180222,edgar/data/1549346/0001549346-18-000006.txt,edgar/data/1549346/0001549346-18-000006,https://www.sec.gov/Archives/edgar/data/1549346/0001549346-18-000006-index.htm
2519,1553023,CyrusOne Inc.,10-K,20180222,edgar/data/1553023/0001553023-18-000029.txt,edgar/data/1553023/0001553023-18-000029,https://www.sec.gov/Archives/edgar/data/1553023/0001553023-18-000029-index.htm
2540,1557883,"Dermira, Inc.",10-K,20180222,edgar/data/1557883/0001564590-18-002915.txt,edgar/data/1557883/0001564590-18-002915,https://www.sec.gov/Archives/edgar/data/1557883/0001564590-18-002915-index.htm
2585,1564408,Snap Inc,10-K,20180222,edgar/data/1564408/0001564590-18-002721.txt,edgar/data/1564408/0001564590-18-002721,https://www.sec.gov/Archives/edgar/data/1564408/0001564590-18-002721-index.htm
2651,1572694,"Goldman Sachs BDC, Inc.",10-K,20180222,edgar/data/1572694/0001193125-18-054327.txt,edgar/data/1572694/0001193125-18-054327,https://www.sec.gov/Archives/edgar/data/1572694/0001193125-18-054327-index.htm
2669,1575515,"Sprouts Farmers Market, Inc.",10-K,20180222,edgar/data/1575515/0001564590-18-002782.txt,edgar/data/1575515/0001564590-18-002782,https://www.sec.gov/Archives/edgar/data/1575515/0001564590-18-002782-index.htm
2703,1577230,"Retail Opportunity Investments Partnership, LP",10-K,20180222,edgar/data/1577230/0001628280-18-002028.txt,edgar/data/1577230/0001628280-18-002028,https://www.sec.gov/Archives/edgar/data/1577230/0001628280-18-002028-index.htm
2713,1579214,"Emerald Expositions Events, Inc.",10-K,20180222,edgar/data/1579214/0001564590-18-002916.txt,edgar/data/1579214/0001564590-18-002916,https://www.sec.gov/Archives/edgar/data/1579214/0001564590-18-002916-index.htm
2731,1580156,Houghton Mifflin Harcourt Co,10-K,20180222,edgar/data/1580156/0001193125-18-053025.txt,edgar/data/1580156/0001193125-18-053025,https://www.sec.gov/Archives/edgar/data/1580156/0001193125-18-053025-index.htm
